ticker,date,open,high,low,current_price,volume,change,change_rate,name,market
AAPL,2020-02-11 05:00:00+00:00,78.26331921379253,78.33587187126635,77.08065923180118,77.29832458496094,94323200,-0.4691925048828125,-0.6033270990775774,Apple,S&P500
AAPL,2020-02-12 05:00:00+00:00,77.74816513747918,79.13881418044723,77.74816513747918,79.13397979736328,113730400,1.835655212402344,2.374767140502154,Apple,S&P500
AAPL,2020-02-13 05:00:00+00:00,78.4060150979807,78.89697445434517,78.20286026576835,78.57047271728516,94747600,-0.563507080078125,-0.7120924304844567,Apple,S&P500
AAPL,2020-02-14 05:00:00+00:00,78.53902662089303,78.8389281598991,78.08193011775062,78.5898208618164,80113600,0.01934814453125,0.0246252107975353,Apple,S&P500
AAPL,2020-02-18 05:00:00+00:00,76.27045008047632,77.33218399932765,76.08906106405882,77.15079498291016,152531200,-1.43902587890625,-1.8310588612187704,Apple,S&P500
AAPL,2020-02-19 05:00:00+00:00,77.39264718918032,78.49791270322793,77.39264718918032,78.26815032958984,93984000,1.1173553466796875,1.448274573096997,Apple,S&P500
AAPL,2020-02-20 05:00:00+00:00,78.0287063254119,78.51724467318775,76.95971731481961,77.4651870727539,100566000,-0.8029632568359375,-1.025913163214709,Apple,S&P500
AAPL,2020-02-21 05:00:00+00:00,77.05890210716204,77.50149550977896,75.09506456264181,75.71178436279297,129554000,-1.7534027099609375,-2.26347185906125,Apple,S&P500
AAPL,2020-02-24 05:00:00+00:00,71.8929330165793,73.56654484289926,69.950861613102,72.11543273925781,222195200,-3.596351623535156,-4.750055296943323,Apple,S&P500
AAPL,2020-02-25 05:00:00+00:00,72.7853633450679,73.16748626275555,69.20111488480276,69.67272186279297,230673600,-2.442710876464844,-3.3872234883437047,Apple,S&P500
AAPL,2020-02-26 05:00:00+00:00,69.2978515957081,72.04287320574078,69.29059633111234,70.77798461914062,198054800,1.1052627563476562,1.5863636826536798,Apple,S&P500
AAPL,2020-02-27 05:00:00+00:00,67.98460193931137,69.16967532004576,66.01592302206369,66.15135955810547,320605600,-4.626625061035156,-6.536813793061813,Apple,S&P500
AAPL,2020-02-28 05:00:00+00:00,62.21885173263986,67.3340203730767,62.00359989656375,66.11266326904297,426510000,-0.0386962890625,-0.0584965892175048,Apple,S&P500
AAPL,2020-03-02 05:00:00+00:00,68.27000031448878,72.9038867453178,67.16715549336965,72.26781463623047,341397200,6.1551513671875,9.310094409809722,Apple,S&P500
AAPL,2020-03-03 05:00:00+00:00,73.4432035732901,73.52301148955354,69.12130192834442,69.97262573242188,319475600,-2.2951889038085938,-3.1759489550939546,Apple,S&P500
AAPL,2020-03-04 05:00:00+00:00,71.6946122287109,73.37790019382146,70.89408264604006,73.21827697753906,219178400,3.2456512451171875,4.638458555962566,Apple,S&P500
AAPL,2020-03-05 05:00:00+00:00,71.47209384482164,72.44675702043206,70.47808575850526,70.8432846069336,187572800,-2.3749923706054688,-3.243715187854035,Apple,S&P500
AAPL,2020-03-06 05:00:00+00:00,68.20227675514613,70.33541356546097,68.01605333738418,69.90249633789062,226176800,-0.9407882690429688,-1.327985107216345,Apple,S&P500
AAPL,2020-03-09 04:00:00+00:00,63.78846370366684,67.25662042749718,63.6070747073531,64.37374877929688,286744800,-5.52874755859375,-7.909227635976279,Apple,S&P500
AAPL,2020-03-10 04:00:00+00:00,67.02687337652254,69.27609424415243,65.14767842910632,69.01005554199219,285290000,4.6363067626953125,7.202169907163136,Apple,S&P500
AAPL,2020-03-11 04:00:00+00:00,67.08733175658426,68.01362169576068,65.74988307252373,66.61329650878906,255598800,-2.396759033203125,-3.473057678883784,Apple,S&P500
AAPL,2020-03-12 04:00:00+00:00,61.8996002456348,65.30003870789042,59.97929481317342,60.03491973876953,418474000,-6.578376770019531,-9.875470986714452,Apple,S&P500
AAPL,2020-03-13 04:00:00+00:00,64.06417921518192,67.69921444547847,61.17646208174082,67.22760009765625,370732000,7.192680358886719,11.980827808522587,Apple,S&P500
AAPL,2020-03-16 04:00:00+00:00,58.51609560503949,62.65901820555978,58.044484903274174,58.5789794921875,322423600,-8.64862060546875,-12.86468740949488,Apple,S&P500
AAPL,2020-03-17 04:00:00+00:00,59.86079146440188,62.30349462454375,57.65751943951495,61.15470123291016,324056000,2.575721740722656,4.397006849643348,Apple,S&P500
AAPL,2020-03-18 04:00:00+00:00,57.98885363786599,60.46299850331859,57.34794363950967,59.65763092041016,300233600,-1.4970703125,-2.4480052756669424,Apple,S&P500
AAPL,2020-03-19 04:00:00+00:00,59.83177257079482,61.14986537455913,58.6757201816232,59.20053863525391,271857200,-0.45709228515625,-0.7661924855280611,Apple,S&P500
AAPL,2020-03-20 04:00:00+00:00,59.780979833542105,60.90559392761973,55.14225991553352,55.44215774536133,401693200,-3.758380889892578,-6.348558605266574,Apple,S&P500
AAPL,2020-03-23 04:00:00+00:00,55.16160435739665,55.26318175410043,51.42015363881515,54.26433181762695,336752800,-1.177825927734375,-2.124422958327088,Apple,S&P500
AAPL,2020-03-24 04:00:00+00:00,57.164154121080514,59.90433845510513,56.66593945859779,59.708438873291016,287531200,5.444107055664063,10.032569965038473,Apple,S&P500
AAPL,2020-03-25 04:00:00+00:00,60.644394003218935,62.45828415286656,59.08444921259577,59.37950897216797,303602000,-0.3289299011230469,-0.5508934873026505,Apple,S&P500
AAPL,2020-03-26 04:00:00+00:00,59.62135514690596,62.56227261652978,59.582657941818766,62.50423049926758,252087200,3.1247215270996094,5.262289266427267,Apple,S&P500
AAPL,2020-03-27 04:00:00+00:00,61.12809725879501,61.88267437044843,59.74954150082475,59.91641998291016,204216800,-2.587810516357422,-4.140216583240308,Apple,S&P500
AAPL,2020-03-30 04:00:00+00:00,60.64196519805995,61.79801733681127,60.31788074870765,61.62630081176758,167976400,1.709880828857422,2.8537766931754804,Apple,S&P500
AAPL,2020-03-31 04:00:00+00:00,61.8173824008547,63.48373910501167,60.9467135877393,61.50055313110352,197002000,-0.1257476806640625,-0.204048724339545,Apple,S&P500
AAPL,2020-04-01 04:00:00+00:00,59.61651626922201,60.15342798886396,57.83406826188775,58.26456451416016,176218400,-3.23598861694336,-5.261722784907407,Apple,S&P500
AAPL,2020-04-02 04:00:00+00:00,58.12669400617762,59.290001239759206,57.29472274738219,59.236793518066406,165934000,0.97222900390625,1.6686454485898894,Apple,S&P500
AAPL,2020-04-03 04:00:00+00:00,58.721676049554524,59.42304548940061,57.79538229351841,58.385501861572266,129880000,-0.8512916564941406,-1.4370994882336283,Apple,S&P500
AAPL,2020-04-06 04:00:00+00:00,60.68067122588063,63.63368236649505,60.31305880719071,63.47890090942383,201820400,5.0933990478515625,8.723739430942356,Apple,S&P500
AAPL,2020-04-07 04:00:00+00:00,65.49352786324853,65.71120059846693,62.63967681398028,62.74367141723633,202887200,-0.7352294921875,-1.1582265629277,Apple,S&P500
AAPL,2020-04-08 04:00:00+00:00,63.54419230307632,64.66396824725281,63.17900080091498,64.34956359863281,168895200,1.6058921813964844,2.559448857746194,Apple,S&P500
AAPL,2020-04-09 04:00:00+00:00,64.98563166236876,65.31696770263731,64.01822371729881,64.81391143798828,161834800,0.4643478393554687,0.721602157633483,Apple,S&P500
AAPL,2020-04-13 04:00:00+00:00,64.89131008954301,66.19489592354667,64.29151446730144,66.0860595703125,131022800,1.2721481323242188,1.9627701894544105,Apple,S&P500
AAPL,2020-04-14 04:00:00+00:00,67.7185831593142,69.71386284168686,67.24696864573019,69.42363739013672,194994800,3.3375778198242188,5.050350772197554,Apple,S&P500
AAPL,2020-04-15 04:00:00+00:00,68.29902622732885,69.24950313468595,67.87095070084293,68.78998565673828,131154400,-0.6336517333984375,-0.9127319702906588,Apple,S&P500
AAPL,2020-04-16 04:00:00+00:00,69.50343396347523,69.7017543891835,68.28691861079514,69.33655548095703,157125200,0.54656982421875,0.7945485363903604,Apple,S&P500
AAPL,2020-04-17 04:00:00+00:00,68.85284815768563,69.3994360529156,66.95914281806782,68.39574432373047,215250000,-0.9408111572265624,-1.3568761105892446,Apple,S&P500
AAPL,2020-04-20 04:00:00+00:00,67.22278330341808,68.12488676722366,66.9567445601854,66.97608947753906,130015200,-1.4196548461914062,-2.075647922584045,Apple,S&P500
AAPL,2020-04-21 04:00:00+00:00,66.81887303902265,67.05346978399236,64.19477725392538,64.90582275390625,180991600,-2.0702667236328125,-3.0910534487491814,Apple,S&P500
AAPL,2020-04-22 04:00:00+00:00,66.17312073347611,67.21066785744529,65.832115915965,66.77533721923828,116862400,1.8695144653320312,2.880349383167657,Apple,S&P500
AAPL,2020-04-23 04:00:00+00:00,66.71969527664425,68.14178590248335,66.47784333022904,66.51654052734375,124814400,-0.2587966918945312,-0.3875632870933287,Apple,S&P500
AAPL,2020-04-24 04:00:00+00:00,67.04138325446418,68.44654290771221,66.99300989791057,68.4368667602539,126161200,1.920326232910156,2.8869905405269014,Apple,S&P500
AAPL,2020-04-27 04:00:00+00:00,68.15391644452998,68.81659619426115,67.70649597976745,68.48526000976562,117087600,0.0483932495117187,0.0707122517476621,Apple,S&P500
AAPL,2020-04-28 04:00:00+00:00,68.94718337955696,69.12857242814091,67.28324737370122,67.3751449584961,112004800,-1.1101150512695312,-1.6209547150893957,Apple,S&P500
AAPL,2020-04-29 04:00:00+00:00,68.86253288111276,70.05728252965069,68.65937805652075,69.58808898925781,137280800,2.2129440307617188,3.2845109752638324,Apple,S&P500
AAPL,2020-04-30 04:00:00+00:00,70.12739587868194,71.2326611643709,69.73801774571496,71.05610656738281,183064000,1.468017578125,2.109581681933559,Apple,S&P500
AAPL,2020-05-01 04:00:00+00:00,69.23014589148127,72.31375937660403,69.13340655240944,69.91217041015625,240616800,-1.1439361572265625,-1.6099054852404038,Apple,S&P500
AAPL,2020-05-04 04:00:00+00:00,69.93636455572125,71.02953322733046,69.24708469755467,70.90135192871094,133568000,0.9891815185546876,1.414891731656187,Apple,S&P500
AAPL,2020-05-05 04:00:00+00:00,71.36084701948627,72.79744841928256,71.21573435047652,71.9654769897461,147751200,1.0641250610351562,1.5008529909346535,Apple,S&P500
AAPL,2020-05-06 04:00:00+00:00,72.6668744522674,73.3392229446384,72.28233052778174,72.70799255371094,142333600,0.7425155639648438,1.031766334392037,Apple,S&P500
AAPL,2020-05-07 04:00:00+00:00,73.33436839325711,73.80598277550787,73.03205337405477,73.46012878417969,115215200,0.75213623046875,1.034461555121502,Apple,S&P500
AAPL,2020-05-08 04:00:00+00:00,74.11976524502593,75.26196994409985,73.79237965846578,75.2086181640625,133838400,1.7484893798828125,2.3801882855660983,Apple,S&P500
AAPL,2020-05-11 04:00:00+00:00,74.71630682370795,76.88673708897407,74.50774723825187,76.39202880859375,145946400,1.18341064453125,1.5735040390580268,Apple,S&P500
AAPL,2020-05-12 04:00:00+00:00,77.07591689652548,77.52698329873076,75.39777433527503,75.51902770996094,162301200,-0.8730010986328125,-1.142790828111384,Apple,S&P500
AAPL,2020-05-13 04:00:00+00:00,75.6984577813938,76.61998759486177,73.53044749592581,74.607177734375,200622400,-0.9118499755859376,-1.2074440087973537,Apple,S&P500
AAPL,2020-05-14 04:00:00+00:00,73.84573542870217,75.1261708180673,73.12306262382332,75.06554412841797,158929200,0.4583663940429687,0.6143730509079237,Apple,S&P500
AAPL,2020-05-15 04:00:00+00:00,72.83688885866347,74.6678114842192,72.80293436830361,74.62173461914062,166348400,-0.4438095092773437,-0.5912293242264388,Apple,S&P500
AAPL,2020-05-18 04:00:00+00:00,75.94583922224601,76.75338341225793,75.25469353128105,76.37992095947266,135178400,1.7581863403320312,2.356131694479613,Apple,S&P500
AAPL,2020-05-19 04:00:00+00:00,76.39689435415646,77.24324046806854,75.90703342703199,75.93856048583984,101729600,-0.4413604736328125,-0.5778488221623079,Apple,S&P500
AAPL,2020-05-20 04:00:00+00:00,76.79701640617802,77.48573451404336,76.75821444789756,77.41541290283203,111504800,1.4768524169921875,1.9447990685411696,Apple,S&P500
AAPL,2020-05-21 04:00:00+00:00,77.27718574052247,77.81797834459402,76.60058997680626,76.83824920654297,102688800,-0.5771636962890625,-0.7455410681765473,Apple,S&P500
AAPL,2020-05-22 04:00:00+00:00,76.57632739090906,77.41540578523484,76.47447873541405,77.33295440673828,81803200,0.4947052001953125,0.643826746840026,Apple,S&P500
AAPL,2020-05-26 04:00:00+00:00,78.45089503323615,78.63034757172942,76.75334861829751,76.80912780761719,125522000,-0.5238265991210938,-0.6773653006530544,Apple,S&P500
AAPL,2020-05-27 04:00:00+00:00,76.66606775831522,77.28930432080578,75.92641792081989,77.143798828125,112945200,0.3346710205078125,0.4357177721716398,Apple,S&P500
AAPL,2020-05-28 04:00:00+00:00,76.81884468298037,78.43636762804827,76.54239089339562,77.1777572631836,133560800,0.0339584350585937,0.0440196562451644,Apple,S&P500
AAPL,2020-05-29 04:00:00+00:00,77.42025271883264,77.88101390169892,76.74608448687897,77.10256958007812,153532400,-0.0751876831054687,-0.0974214408033025,Apple,S&P500
AAPL,2020-06-01 04:00:00+00:00,77.05650985276371,78.17204223872224,76.92555415248881,78.05078887939453,80791200,0.9482192993164062,1.2298154321972232,Apple,S&P500
AAPL,2020-06-02 04:00:00+00:00,77.78403309563147,78.43637678676062,77.34266907399055,78.41212463378906,87642800,0.3613357543945312,0.4629495224614199,Apple,S&P500
AAPL,2020-06-03 04:00:00+00:00,78.73222950297175,79.10569190926654,78.15990981793529,78.84378051757812,104491200,0.4316558837890625,0.5504963496462345,Apple,S&P500
AAPL,2020-06-04 04:00:00+00:00,78.6667550692759,78.965033585586,77.79130199936047,78.16476440429688,87560400,-0.67901611328125,-0.8612170913466888,Apple,S&P500
AAPL,2020-06-05 04:00:00+00:00,78.4145328231229,80.45158736054894,78.3854332069865,80.39096069335938,137250400,2.2261962890625,2.8480816209562,Apple,S&P500
AAPL,2020-06-08 04:00:00+00:00,80.0878276354404,80.90022645874406,79.37728486968395,80.86627197265625,95654400,0.475311279296875,0.5912496569233427,Apple,S&P500
AAPL,2020-06-09 04:00:00+00:00,80.54618503439575,83.81274342787988,80.51465797687612,83.41988372802734,147712400,2.5536117553710938,3.15782055123619,Apple,S&P500
AAPL,2020-06-10 04:00:00+00:00,84.36807924016622,86.0340990809107,83.92914270631454,85.5660629272461,166651600,2.14617919921875,2.572742976022257,Apple,S&P500
AAPL,2020-06-11 04:00:00+00:00,84.71002389741363,85.134410668066,81.35615913194549,81.4580078125,201662400,-4.108055114746094,-4.801033230007357,Apple,S&P500
AAPL,2020-06-12 04:00:00+00:00,83.59691311681682,84.34383052506377,81.05059266944424,82.16127014160156,200146000,0.7032623291015625,0.8633433937156099,Apple,S&P500
AAPL,2020-06-15 04:00:00+00:00,80.81535534530535,83.82971175950732,80.6528726048748,83.1773681640625,138808800,1.0160980224609375,1.236711677788982,Apple,S&P500
AAPL,2020-06-16 04:00:00+00:00,85.23140666668927,85.65337337676685,83.596913801037,85.38175964355469,165428800,2.2043914794921875,2.6502298980464856,Apple,S&P500
AAPL,2020-06-17 04:00:00+00:00,86.12623969122872,86.18686635684281,85.14166323371323,85.2629165649414,114406400,-0.1188430786132812,-0.1391902428685254,Apple,S&P500
AAPL,2020-06-18 04:00:00+00:00,85.21930157806135,85.71401744158206,84.68821118061682,85.29690551757812,96820400,0.0339889526367187,0.0398636992564371,Apple,S&P500
AAPL,2020-06-19 04:00:00+00:00,86.00256132015875,86.46816994057362,83.70116819491169,84.8094253540039,264476000,-0.4874801635742187,-0.571509787625013,Apple,S&P500
AAPL,2020-06-22 04:00:00+00:00,85.20230612758097,87.17145941767127,85.15622926088085,87.02838134765625,135445200,2.218955993652344,2.6164025807157376,Apple,S&P500
AAPL,2020-06-23 04:00:00+00:00,88.27242947914962,90.30463659467983,87.85289026819137,88.88597106933594,212155600,1.8575897216796875,2.134464289596627,Apple,S&P500
AAPL,2020-06-24 04:00:00+00:00,88.51495463894143,89.43405719903721,86.94350839643548,87.31697082519531,192623200,-1.569000244140625,-1.7651832176269089,Apple,S&P500
AAPL,2020-06-25 04:00:00+00:00,87.47217654394532,88.51495247583935,86.71312932901027,88.47615051269531,137522400,1.1591796875,1.3275537121193004,Apple,S&P500
AAPL,2020-06-26 04:00:00+00:00,88.3718508333902,88.59253277701855,85.60969648694928,85.75762939453125,205256800,-2.7185211181640625,-3.072603297511212,Apple,S&P500
AAPL,2020-06-29 04:00:00+00:00,85.66546571044978,87.82862807260216,85.18772736077763,87.73404693603516,130646000,1.9764175415039065,2.3046550557167533,Apple,S&P500
AAPL,2020-06-30 04:00:00+00:00,87.32181394171208,88.7526094686746,87.30241666099202,88.46644592285156,140223200,0.7323989868164062,0.8347944867405754,Apple,S&P500
AAPL,2020-07-01 04:00:00+00:00,88.54405984735594,89.08727257747864,88.25062876375057,88.29912567138672,110737200,-0.1673202514648437,-0.1891341397514234,Apple,S&P500
AAPL,2020-07-02 04:00:00+00:00,89.20610591273177,89.84147238829708,88.18515460811848,88.29912567138672,114041600,0.0,0.0,Apple,S&P500
AAPL,2020-07-06 04:00:00+00:00,89.72747297069945,91.12916130648333,89.69594591770318,90.66112518310548,118655600,2.36199951171875,2.674997621730868,Apple,S&P500
AAPL,2020-07-07 04:00:00+00:00,91.03944029125856,91.81788471884248,90.2682707685785,90.37982177734376,112424400,-0.2813034057617187,-0.3102800733981392,Apple,S&P500
AAPL,2020-07-08 04:00:00+00:00,91.3571322149976,92.51631404514396,91.26982594707978,92.48478698730467,117092000,2.104965209960937,2.329021200270387,Apple,S&P500
AAPL,2020-07-09 04:00:00+00:00,93.3771927270549,93.430544491857,91.83485381849374,92.88248443603516,125642800,0.3976974487304687,0.430013910055349,Apple,S&P500
AAPL,2020-07-10 04:00:00+00:00,92.4775028689454,93.10317429108636,91.86638865727204,93.0449676513672,90257200,0.1624832153320312,0.1749341830363349,Apple,S&P500
AAPL,2020-07-13 04:00:00+00:00,94.34963608367708,96.9590099900516,92.40230799203762,92.61571502685548,191649200,-0.4292526245117187,-0.4613388938132567,Apple,S&P500
AAPL,2020-07-14 04:00:00+00:00,91.99732096254738,94.33993613472713,91.0636762626478,94.14836120605467,170989200,1.5326461791992188,1.654844621946494,Apple,S&P500
AAPL,2020-07-15 04:00:00+00:00,96.02294350650172,96.27272509234513,93.5978766922098,94.79586029052734,153198000,0.6474990844726562,0.6877433405936051,Apple,S&P500
AAPL,2020-07-16 04:00:00+00:00,93.66821938221526,94.48546583387537,93.0304255327924,93.6294174194336,110577600,-1.16644287109375,-1.230478701832416,Apple,S&P500
AAPL,2020-07-17 04:00:00+00:00,94.08047543961848,94.2356758762998,92.96736319511449,93.44025421142578,92186800,-0.1891632080078125,-0.2020339474723131,Apple,S&P500
AAPL,2020-07-20 04:00:00+00:00,93.527569101271,95.54764680403544,93.18320630571225,95.40941619873048,90318000,1.9691619873046875,2.107402215376153,Apple,S&P500
AAPL,2020-07-21 04:00:00+00:00,96.19998173978416,96.27515822341762,93.84281636080428,94.09259796142578,103433200,-1.3168182373046875,-1.38017639114556,Apple,S&P500
AAPL,2020-07-22 04:00:00+00:00,93.7943238421043,95.03838453181072,93.70702497300393,94.35694122314452,89001600,0.26434326171875,0.2809394866821746,Apple,S&P500
AAPL,2020-07-23 04:00:00+00:00,94.09016627142198,94.16777018673336,89.25216234988122,90.0621337890625,197004400,-4.294807434082031,-4.551660300141835,Apple,S&P500
AAPL,2020-07-24 04:00:00+00:00,88.26032136137546,90.18339782375423,86.47304066581674,89.83903503417969,185438800,-0.2230987548828125,-0.2477164880474003,Apple,S&P500
AAPL,2020-07-27 04:00:00+00:00,90.901210827336,92.06039256097252,90.67810880703216,91.9682388305664,121214000,2.1292037963867188,2.370020777245263,Apple,S&P500
AAPL,2020-07-28 04:00:00+00:00,91.5389903643371,91.7160228925572,90.45255785000906,90.45741271972656,103625600,-1.5108261108398438,-1.6427694278491556,Apple,S&P500
AAPL,2020-07-29 04:00:00+00:00,90.9400022661806,92.3756450249379,90.9036277454174,92.19133758544922,90329200,1.7339248657226562,1.916841100789668,Apple,S&P500
AAPL,2020-07-30 04:00:00+00:00,91.364396166037,93.41115323756708,90.95698669984957,93.30687713623048,158130000,1.11553955078125,1.2100264298121166,Apple,S&P500
AAPL,2020-07-31 04:00:00+00:00,99.80120250061276,103.2253956841153,97.80294239807122,103.07504272460938,374336800,9.768165588378906,10.46885919685976,Apple,S&P500
AAPL,2020-08-03 04:00:00+00:00,104.95690446853536,108.29137183717285,104.6586259422002,105.67230224609376,308151200,2.597259521484375,2.519775352820952,Apple,S&P500
AAPL,2020-08-04 04:00:00+00:00,105.8614502635959,107.469270880992,105.13877762781756,106.37799072265624,173071600,0.7056884765625,0.6678083675314195,Apple,S&P500
AAPL,2020-08-05 04:00:00+00:00,106.09909913352544,107.08367565483032,105.63348305512756,106.76356506347656,121776800,0.3855743408203125,0.3624568749616363,Apple,S&P500
AAPL,2020-08-06 04:00:00+00:00,107.09581307815968,110.98319537944148,106.50652354357302,110.4884796142578,202428800,3.72491455078125,3.488937961716232,Apple,S&P500
AAPL,2020-08-07 04:00:00+00:00,110.00988008396922,110.4666158915092,107.179584578467,107.9764404296875,198045600,-2.5120391845703125,-2.273575664485972,Apple,S&P500
AAPL,2020-08-10 04:00:00+00:00,109.4219717417709,110.56381146173756,106.89535572561428,109.5458755493164,212403600,1.5694351196289062,1.4534977383801495,Apple,S&P500
AAPL,2020-08-11 04:00:00+00:00,108.80973072656776,109.30776282738468,106.02801970691873,106.28797149658205,187902400,-3.257904052734375,-2.9740088674244047,Apple,S&P500
AAPL,2020-08-12 04:00:00+00:00,107.37879756886052,110.07790879616836,107.18444536818468,109.82038879394533,165598000,3.532417297363281,3.323440317493387,Apple,S&P500
AAPL,2020-08-13 04:00:00+00:00,111.20029196815734,112.7672832263659,110.71197231378294,111.76392364501952,210082000,1.9435348510742188,1.769739546925897,Apple,S&P500
AAPL,2020-08-14 04:00:00+00:00,111.58901749702606,111.75421760454508,109.85439412589318,111.6643295288086,165565200,-0.0995941162109375,-0.0891111487167028,Apple,S&P500
AAPL,2020-08-17 04:00:00+00:00,112.78673842355067,112.81103430343862,110.7460105520112,111.372802734375,119561600,-0.2915267944335937,-0.2610742353119866,Apple,S&P500
AAPL,2020-08-18 04:00:00+00:00,111.12497934318772,112.7259788863913,110.78971554731912,112.3008270263672,105633600,0.9280242919921876,0.8332593498661778,Apple,S&P500
AAPL,2020-08-19 04:00:00+00:00,112.70897411610314,113.8556697465018,112.34699003787868,112.44173431396484,145538000,0.1409072875976562,0.1254730631365497,Apple,S&P500
AAPL,2020-08-20 04:00:00+00:00,112.48304748879556,115.05096678859472,112.46603963312674,114.93678283691406,126907200,2.4950485229492188,2.2189701521166727,Apple,S&P500
AAPL,2020-08-21 04:00:00+00:00,115.89639872088485,121.34320488803218,115.88425449002158,120.85974884033205,338054800,5.922966003417969,5.153238029832608,Apple,S&P500
AAPL,2020-08-24 04:00:00+00:00,125.06510696520752,125.15014624205315,120.4394596328143,122.30526733398438,345937600,1.4455184936523438,1.1960297018009047,Apple,S&P500
AAPL,2020-08-25 04:00:00+00:00,121.17802927154358,121.64690937129124,119.57945373903362,121.30192565917967,211495600,-1.0033416748046875,-0.8203585149483494,Apple,S&P500
